time,temperatrue,rainfall,wind_direction,wind_speed,humidity,pressure,ground_tem,ulsan
2019-12-06 7:00:00,-2.7,0,1.8,180,35,1.8,0,0
2019-12-06 8:00:00,-2.9,0,1.2,200,35,1.7,0,0
2019-12-06 9:00:00,-1.6,0,1.6,200,33,1.8,0,34
2019-12-06 10:00:00,-0.2,0,0.9,230,30,1.8,0,79
2019-12-06 11:00:00,1,0,1.3,230,24,1.6,0,93
2019-12-06 12:00:00,2.5,0,1,230,21,1.5,0.5,126
2019-12-06 13:00:00,3.8,0,2.2,320,19,1.5,3,162
2019-12-06 14:00:00,4.8,0,1.3,200,17,1.5,6,133
2019-12-06 15:00:00,5.2,0,2.9,320,17,1.5,4.2,155
2019-12-06 16:00:00,4.5,0,1.5,290,19,1.6,2.6,98
2019-12-06 17:00:00,3.6,0,1.1,270,20,1.6,1.5,15
2019-12-06 18:00:00,1.5,0,0.9,140,26,1.8,0.2,0
2019-12-06 19:00:00,0.7,0,0.8,200,29,1.9,0,0
2019-12-06 20:00:00,0,0,0.9,180,32,2,0,0
2019-12-06 21:00:00,0.7,0,1.9,200,26,1.7,0,0
2019-12-06 22:00:00,-0.3,0,1.6,200,29,1.7,0,0
2019-12-06 23:00:00,-0.2,0,2.1,200,28,1.7,0,0
2019-12-07 0:00:00,-0.6,0,2.3,200,28,1.6,0,0
2019-12-07 1:00:00,-0.9,0,2.2,180,29,1.7,0,0
2019-12-07 2:00:00,-1.8,0,1.3,180,31,1.7,0,0
2019-12-07 3:00:00,-0.9,0,1.6,250,27,1.5,0,0
2019-12-07 4:00:00,-1.7,0,1,230,27,1.5,0,0
2019-12-07 5:00:00,-1.2,0,1.7,180,31,1.7,0,0
2019-12-07 6:00:00,-1.8,0,1.7,180,39,2.1,0,0
2019-12-07 7:00:00,-2,0,0.8,140,47,2.5,0,0
2019-12-07 8:00:00,-0.5,0,2,200,51,3,0,2
2019-12-07 9:00:00,2.3,0,1.4,180,46,3.3,0,56
2019-12-07 10:00:00,4.4,0,0.8,200,37,3.1,0,148
2019-12-07 11:00:00,6.5,0,0.5,270,33,3.2,0.4,216
2019-12-07 12:00:00,7.3,0,2.1,180,35,3.6,4.7,250
2019-12-07 13:00:00,8.8,0,2.1,340,34,3.8,8.6,260
2019-12-07 14:00:00,9.3,0,1.4,20,31,3.6,10.2,242
2019-12-07 15:00:00,9.6,0,3.2,360,32,3.8,7,197
2019-12-07 16:00:00,8.8,0,2.7,20,33,3.7,5.4,106
2019-12-07 17:00:00,7.5,0,1.9,50,37,3.8,3.7,11
2019-12-07 18:00:00,6.4,0,2,90,41,3.9,2.4,0
2019-12-07 19:00:00,4,0,0.8,180,54,4.4,1.3,0
2019-12-07 20:00:00,3.4,0,1.2,50,58,4.5,0.6,0
2019-12-07 21:00:00,2.3,0,0.9,180,62,4.5,0,0
2019-12-07 22:00:00,0.8,0,0.6,110,73,4.8,0,0
2019-12-07 23:00:00,1.7,0,1.5,230,69,4.8,0,0
2019-12-08 0:00:00,2.5,0,1.6,160,64,4.7,0,0
2019-12-08 1:00:00,2.7,0,1.4,180,65,4.8,0,0
2019-12-08 2:00:00,3.2,0,2.1,200,61,4.7,0,0
2019-12-08 3:00:00,2.2,0,0.5,230,64,4.6,0,0
2019-12-08 4:00:00,2,0,1.4,200,63,4.4,0,0
2019-12-08 5:00:00,-0.8,0,1,90,78,4.5,0,0
2019-12-08 6:00:00,-1.9,0,0.6,90,83,4.4,0,0
2019-12-08 7:00:00,-2.2,0,0.8,70,82,4.3,0,0
2019-12-08 8:00:00,-1.5,0,0.9,50,81,4.4,0,2
2019-12-08 9:00:00,0.7,0,0.9,90,68,4.4,0,48
2019-12-08 10:00:00,3.9,0,0.5,110,56,4.5,0,138
2019-12-08 11:00:00,6.3,0,1.1,270,48,4.6,0.7,204
2019-12-08 12:00:00,7.5,0,1.9,250,46,4.8,8.5,238
2019-12-08 13:00:00,8.7,0,1.7,250,37,4.2,11.3,249
2019-12-08 14:00:00,10.2,0,1.5,230,29,3.6,11.9,234
2019-12-08 15:00:00,10.9,0,2.3,250,28,3.6,8.1,192
2019-12-08 16:00:00,10.4,0,2,230,26,3.3,6,103
2019-12-08 17:00:00,8.2,0,1.8,230,37,4,4.2,18
2019-12-08 18:00:00,5,0,1,180,48,4.2,2.4,0
2019-12-08 19:00:00,3.6,0,1.1,200,51,4,1.2,0
2019-12-08 20:00:00,1.3,0,0.1,0,66,4.4,0.3,0
2019-12-08 21:00:00,0.2,0,0.4,0,70,4.3,0.1,0
2019-12-08 22:00:00,-0.7,0,0.2,0,76,4.4,0,0
2019-12-08 23:00:00,-1.3,0,0.2,0,77,4.3,0,0
2019-12-09 0:00:00,-2,0,0.2,0,83,4.4,0,0
2019-12-09 1:00:00,-2.3,0,0.5,200,82,4.2,0,0
2019-12-09 2:00:00,-2.4,0,0.5,250,82,4.2,0,0
2019-12-09 3:00:00,-2.2,0,0.6,200,89,4.6,0,0
2019-12-09 4:00:00,-2.5,0,0.3,0,91,4.6,0,0
2019-12-09 5:00:00,-2.6,0,0.4,0,90,4.5,0,0
2019-12-09 6:00:00,-3,0,0.2,0,94,4.6,0,0
2019-12-09 7:00:00,-2.8,0,0.1,0,95,4.8,0,0
2019-12-09 8:00:00,-2.1,0,0.9,230,91,4.8,0,1
2019-12-09 9:00:00,0.9,0,1.5,180,75,4.9,0,47
2019-12-09 10:00:00,3.1,0,1.8,200,65,5,0,128
2019-12-09 11:00:00,7.4,0,1.8,200,48,4.9,1.2,202
2019-12-09 12:00:00,8.7,0,1.4,230,40,4.5,7.8,238
2019-12-09 13:00:00,10.7,0,1.8,230,34,4.4,11.4,244
2019-12-09 14:00:00,11.9,0,2.2,230,31,4.3,12.1,224
2019-12-09 15:00:00,12.2,0,2.2,250,33,4.7,8.6,176
2019-12-09 16:00:00,11.8,0,2.1,270,28,3.9,6.7,91
2019-12-09 17:00:00,9.7,0,1.4,290,35,4.2,4.9,17
2019-12-09 18:00:00,6.4,0,0.8,160,48,4.6,3.3,0
2019-12-09 19:00:00,5.7,0,1.5,200,49,4.5,2.3,0
2019-12-09 20:00:00,4.9,0,2.2,200,54,4.7,1.7,0
2019-12-09 21:00:00,2,0,0.8,200,66,4.7,0.9,0
2019-12-09 22:00:00,1.3,0,0.6,250,69,4.6,0.4,0
2019-12-09 23:00:00,1.4,0,0.6,200,73,4.9,0.1,0
2019-12-10 0:00:00,0.6,0,0.2,0,78,5,0.1,0
2019-12-10 1:00:00,0.1,0,0.2,0,88,5.4,0,0
2019-12-10 2:00:00,0.1,0,1,230,88,5.4,0,0
2019-12-10 3:00:00,-0.2,0,0.6,90,91,5.5,0,0
2019-12-10 4:00:00,-0.3,0,0.8,250,93,5.6,0,0
2019-12-10 5:00:00,-0.8,0,0.5,230,95,5.5,0,0
2019-12-10 6:00:00,-0.8,0,0.5,180,95,5.5,0,0
2019-12-10 7:00:00,-0.4,0,0.3,0,96,5.7,0,0
2019-12-10 8:00:00,0.7,0,0.1,0,94,6.1,0,0
2019-12-10 9:00:00,2.6,0,0.6,230,82,6.1,0,15
2019-12-10 10:00:00,5.1,0,1,200,76,6.7,3.2,39
2019-12-10 11:00:00,8.7,0,1,250,64,7.2,7.7,125
2019-12-10 12:00:00,12.4,0,1.7,250,59,8.4,11.5,195
2019-12-10 13:00:00,15.7,0,3.2,230,50,8.8,14.5,203
2019-12-10 14:00:00,16.2,0,3.8,230,47,8.6,14.6,204
2019-12-10 15:00:00,16,0,4.2,230,49,8.8,12.1,153
2019-12-10 16:00:00,15.4,0,3.6,230,52,9,10.6,76
2019-12-10 17:00:00,14.2,0,3.6,230,58,9.3,8.8,18
2019-12-10 18:00:00,11.7,0,2.1,230,68,9.3,7.3,0
2019-12-10 19:00:00,8.6,0,0.2,0,82,9.1,5.9,0
2019-12-10 20:00:00,7.5,0,1,230,90,9.3,4.8,0
2019-12-10 21:00:00,6.5,0,1.1,250,92,8.8,4.1,0
2019-12-10 22:00:00,5.6,0,0.3,0,96,8.7,3.7,0
2019-12-10 23:00:00,4.9,0,0.2,0,97,8.4,3.3,0
2019-12-11 0:00:00,4.7,0,0.5,160,98,8.4,3,0
2019-12-11 1:00:00,4.2,0,0.6,160,98,8.1,2.8,0
2019-12-11 2:00:00,4.1,0,0.5,180,99,8.1,2.5,0
2019-12-11 3:00:00,4.2,0,0.5,270,99,8.1,2.7,0
2019-12-11 4:00:00,4.2,0,0.1,0,99,8.1,2.7,0
2019-12-11 5:00:00,4.7,0,0.2,0,99,8.4,3.3,0
2019-12-11 6:00:00,4.2,0,0.5,90,99,8.1,2.9,0
2019-12-11 7:00:00,4.4,0,0.7,270,99,8.2,2.4,0
2019-12-11 8:00:00,4.9,0,0.6,230,99,8.5,3.4,0
2019-12-11 9:00:00,6.2,0,2,230,98,9.3,4.2,34
2019-12-11 10:00:00,9.7,0,1.6,200,86,10.3,6.2,56
2019-12-11 11:00:00,13.5,0,1.5,270,69,10.6,11.2,147
2019-12-11 12:00:00,16.3,0,2,250,51,9.4,14.5,211
2019-12-11 13:00:00,17,0,2.2,290,45,8.7,16,221
2019-12-11 14:00:00,17.6,0,3.1,290,45,9,16.2,214
2019-12-11 15:00:00,17.8,0,3,270,40,8.1,13.9,168
2019-12-11 16:00:00,16.1,0,3.8,230,51,9.3,12,75
2019-12-11 17:00:00,14.4,0,3.4,230,58,9.5,10,14
2019-12-11 18:00:00,14.9,0,4.7,320,48,8.1,9.1,0
2019-12-11 19:00:00,13,0,3.8,320,50,7.5,8,0
2019-12-11 20:00:00,11.3,0,3.7,270,44,5.9,6.7,0
2019-12-11 21:00:00,9.6,0,3.9,320,40,4.8,5.4,0
2019-12-11 22:00:00,8.6,0,5.2,320,45,5,4.7,0
2019-12-11 23:00:00,7.5,0,4.9,340,30,3.1,3.6,0
2019-12-12 0:00:00,6.4,0,3.8,320,34,3.3,2.8,0
2019-12-12 1:00:00,5.8,0,3.3,340,35,3.2,2.2,0
2019-12-12 2:00:00,5.2,0,2.6,320,38,3.4,1.8,0
2019-12-12 3:00:00,5.1,0,2.6,290,38,3.3,1.3,0
2019-12-12 4:00:00,4.5,0,2.7,320,41,3.5,1,0
2019-12-12 5:00:00,4.3,0,1.7,50,40,3.3,0.6,0
2019-12-12 6:00:00,4.1,0,2.3,20,36,3,0.2,0
2019-12-12 7:00:00,2.1,0,1.2,180,42,3,0,0
2019-12-12 8:00:00,0.8,0,0.7,180,51,3.3,0,1
2019-12-12 9:00:00,4.7,0,1,70,33,2.8,0,50
2019-12-12 10:00:00,5.8,0,2.9,320,30,2.8,1.3,136
2019-12-12 11:00:00,6.3,0,2.7,340,25,2.4,6.3,210
2019-12-12 12:00:00,7.5,0,2.7,290,21,2.2,10.8,247
2019-12-12 13:00:00,8,0,2.7,340,19,2,12.9,258
2019-12-12 14:00:00,8.2,0,2.1,340,18,2,13,246
2019-12-12 15:00:00,9.3,0,2.5,320,17,2,8.7,208
2019-12-12 16:00:00,8.4,0,2.5,320,17,1.9,6.4,110
2019-12-12 17:00:00,6.9,0,2.2,320,20,2,4.3,18
2019-12-12 18:00:00,4,0,0.8,160,29,2.4,2.6,0
2019-12-12 19:00:00,2.1,0,0.7,160,35,2.5,1.3,0
2019-12-12 20:00:00,1.7,0,0.9,200,35,2.4,0.5,0
2019-12-12 21:00:00,1.4,0,1.2,230,45,3,0,0
2019-12-12 22:00:00,0.2,0,0.5,90,43,2.7,0,0
2019-12-12 23:00:00,0.4,0,1,200,46,2.9,0,0
2019-12-13 0:00:00,-1.2,0,0.9,180,53,3,0,0
2019-12-13 1:00:00,-1.4,0,0.6,250,58,3.2,0,0
2019-12-13 2:00:00,-1.7,0,0.6,140,57,3.1,0,0
2019-12-13 3:00:00,-2,0,0.6,180,56,3,0,0
2019-12-13 4:00:00,-2.5,0,0.2,0,63,3.2,0,0
2019-12-13 5:00:00,-2.2,0,0.3,0,59,3.1,0,0
2019-12-13 6:00:00,-2.2,0,0.6,180,63,3.3,0,0
2019-12-13 7:00:00,-1.8,0,0.4,0,54,2.9,0,0
2019-12-13 8:00:00,-2.1,0,1,90,56,2.9,0,1
2019-12-13 9:00:00,0.6,0,0.3,0,47,3,0,45
2019-12-13 10:00:00,3,0,1.4,200,35,2.6,0,90
2019-12-13 11:00:00,5.1,0,1.9,230,26,2.3,0.4,150
2019-12-13 12:00:00,7.3,0,2.1,250,28,2.9,7.3,185
2019-12-13 13:00:00,9.1,0,2,250,27,3.1,10,209
2019-12-13 14:00:00,9.8,0,1.6,250,27,3.3,9.8,180
2019-12-13 15:00:00,9.9,0,1.8,290,31,3.8,8.4,98
2019-12-13 16:00:00,9.3,0,1,320,32,3.8,6.9,45
2019-12-13 17:00:00,7.4,0,0.8,180,38,3.9,4.6,13
2019-12-13 18:00:00,5.2,0,1.1,180,47,4.2,2.5,0
2019-12-13 19:00:00,5.2,0,2,200,43,3.8,1.7,0
2019-12-13 20:00:00,3.8,0,2.1,200,50,4,1.2,0
2019-12-13 21:00:00,3.4,0,2,230,53,4.2,0.8,0
2019-12-13 22:00:00,1.7,0,1,180,62,4.3,0.4,0
2019-12-13 23:00:00,1.6,0,1.5,230,66,4.5,0.1,0
2019-12-14 0:00:00,1.6,0,1.9,230,65,4.5,0,0
2019-12-14 1:00:00,1.8,0,1.7,230,68,4.8,0,0
2019-12-14 2:00:00,1.8,0,2.5,230,69,4.8,0,0
2019-12-14 3:00:00,1,0,2,230,75,4.9,0,0
2019-12-14 4:00:00,1,0,2.4,230,74,4.9,0,0
2019-12-14 5:00:00,1.5,0,2.8,200,75,5.1,0,0
2019-12-14 6:00:00,2.2,0,2.3,200,72,5.2,0,0
2019-12-14 7:00:00,1.7,0,1.1,200,76,5.3,0,0
2019-12-14 8:00:00,1.3,0,1.7,230,79,5.3,0,0
2019-12-14 9:00:00,3.4,0,2.7,230,70,5.5,0.2,38
2019-12-14 10:00:00,7.1,0,1.7,230,63,6.3,2.9,93
2019-12-14 11:00:00,10.8,0,1.5,290,51,6.6,7.7,172
2019-12-14 12:00:00,11.3,0,2.2,250,40,5.4,11.4,225
2019-12-14 13:00:00,11.9,0,2.9,290,32,4.4,13.1,241
2019-12-14 14:00:00,12.3,0,3.8,320,25,3.6,13.8,225
2019-12-14 15:00:00,12.4,0,1.9,340,23,3.3,10,187
2019-12-14 16:00:00,12.2,0,2.1,320,21,3,7.9,98
2019-12-14 17:00:00,8.3,0,0.5,270,32,3.5,5.5,18
2019-12-14 18:00:00,6.1,0,1.4,90,37,3.5,3.4,0
2019-12-14 19:00:00,7.4,0,2.4,70,33,3.4,2.5,0
2019-12-14 20:00:00,6.7,0,2.4,70,35,3.4,2.2,0
2019-12-14 21:00:00,3.9,0,0.6,70,48,3.9,1.5,0
2019-12-14 22:00:00,3.3,0,0.4,0,53,4.1,1.3,0
2019-12-14 23:00:00,3.4,0,0.7,360,56,4.4,1.3,0
2019-12-15 0:00:00,3.5,0,0.7,230,60,4.7,1.5,0
2019-12-15 1:00:00,6.7,0,2.3,70,56,5.5,1.7,0
2019-12-15 2:00:00,6.9,0,2,70,57,5.7,1.8,0
2019-12-15 3:00:00,6.8,0,2,70,62,6.1,2.2,0
2019-12-15 4:00:00,7.1,0,2.5,70,63,6.3,2.3,0
2019-12-15 5:00:00,4.4,0,0.7,340,71,5.9,1.5,0
2019-12-15 6:00:00,5,0,1.5,70,76,6.6,0.9,0
2019-12-15 7:00:00,2.9,0,0.9,230,77,5.8,0.5,0
2019-12-15 8:00:00,3,0,1.3,250,79,6,0.6,0
2019-12-15 9:00:00,4.5,0,0.8,200,76,6.4,1.4,1
2019-12-15 10:00:00,10,0,3.1,70,61,7.5,4.5,16
2019-12-15 11:00:00,12.1,0,3,70,53,7.4,9.1,34
2019-12-15 12:00:00,13.2,0,3.3,110,47,7.1,13.4,38
2019-12-15 13:00:00,13.4,0,2.7,90,47,7.2,16.6,40
2019-12-15 14:00:00,11.7,0,3.3,110,51,7,11.7,47
2019-12-15 15:00:00,12.5,0,2.6,110,47,6.8,11.4,115
2019-12-15 16:00:00,12.6,0,2.6,110,45,6.5,10,52
2019-12-15 17:00:00,10.1,0,1.5,110,53,6.5,7.9,17
2019-12-15 18:00:00,9.7,0,3.6,110,57,6.8,6.5,0
2019-12-15 19:00:00,9.3,0,2.7,90,58,6.8,5.5,0
2019-12-15 20:00:00,8.2,0,2.5,20,62,6.7,5.1,0
2019-12-15 21:00:00,7,0,2.1,20,69,6.9,4.3,0
2019-12-15 22:00:00,5.7,0,1,180,72,6.6,3.5,0
2019-12-15 23:00:00,4.3,0,0.7,290,78,6.4,2.7,0
2019-12-16 0:00:00,4,0,0.7,270,82,6.6,2.2,0
2019-12-16 1:00:00,4.3,0,1.5,20,82,6.8,2,0
2019-12-16 2:00:00,2.5,0,0.5,140,90,6.6,1.4,0
2019-12-16 3:00:00,1.8,0,1.1,90,96,6.7,1,0
2019-12-16 4:00:00,2.5,0,0.3,0,94,6.9,1.3,0
2019-12-16 5:00:00,2.6,0,0.6,90,94,6.9,1.3,0
2019-12-16 6:00:00,2,0,0.5,110,97,6.8,0.6,0
2019-12-16 7:00:00,1.7,0,0.2,0,98,6.8,0.3,0
2019-12-16 8:00:00,2.3,0,0.4,0,98,7.1,0.5,0
2019-12-16 9:00:00,4.9,0,0.3,0,88,7.6,1.5,38
2019-12-16 10:00:00,8.4,0,0.5,70,70,7.7,4,120
2019-12-16 11:00:00,10.4,0,1.3,250,64,8,9.1,135
2019-12-16 12:00:00,12.9,0,1.2,230,54,8,13.5,181
2019-12-16 13:00:00,14.8,0,1.5,250,49,8.2,15.8,222
2019-12-16 14:00:00,15.1,0,1.7,250,48,8.2,15.2,210
2019-12-16 15:00:00,14.9,0,2.1,250,51,8.6,13.8,162
2019-12-16 16:00:00,14.1,0,1.7,230,53,8.5,11.8,67
2019-12-16 17:00:00,12.2,0,0.9,180,61,8.6,9.5,9
2019-12-16 18:00:00,10.9,0,0.4,0,65,8.4,7.8,0
2019-12-16 19:00:00,9.1,0,0.7,230,71,8.2,6.8,0
2019-12-16 20:00:00,7.5,0,0.3,0,81,8.4,5.7,0
2019-12-16 21:00:00,7.4,0,0.5,270,84,8.6,5.2,0
2019-12-16 22:00:00,7.3,0,0.9,140,87,8.8,5.4,0
2019-12-16 23:00:00,6.1,0,0.6,290,90,8.4,4.5,0
2019-12-17 0:00:00,5.1,0,0.5,290,94,8.2,3.8,0
2019-12-17 1:00:00,4.5,0,0.7,250,96,8.1,3.3,0
2019-12-17 2:00:00,3.6,0,0.2,0,97,7.6,2.8,0
2019-12-17 3:00:00,3.9,0,0.9,180,98,7.9,2.5,0
2019-12-17 4:00:00,4.3,0,1.1,200,98,8.1,2.3,0
2019-12-17 5:00:00,3.7,0,0.7,200,98,7.8,2.2,0
2019-12-17 6:00:00,3.8,0,0.3,0,98,7.8,2.1,0
2019-12-17 7:00:00,3.7,0,1.3,230,99,7.8,2.2,0
2019-12-17 8:00:00,5.3,0,1,230,97,8.6,4.4,0
2019-12-17 9:00:00,6.4,0,0.8,230,93,8.9,5.9,6
2019-12-17 10:00:00,8.7,0,1.4,230,81,9.1,8.8,34
2019-12-17 11:00:00,11.8,0,2.4,230,71,9.8,11.5,48
2019-12-17 12:00:00,12,0,1.5,250,69,9.6,10.7,53
2019-12-17 13:00:00,13.1,0,1.2,290,67,10.1,11.2,31
2019-12-17 14:00:00,15.6,0,2,270,64,11.3,15.3,111
2019-12-17 15:00:00,16.3,0,2.2,250,63,11.6,13.9,195
2019-12-17 16:00:00,16.6,0,1.8,200,66,12.4,12.8,100
2019-12-17 17:00:00,15,0,2.1,230,80,13.6,11.3,13
2019-12-17 18:00:00,13.8,0,1.3,230,86,13.5,10,0
2019-12-17 19:00:00,13.7,0,1.5,250,89,13.9,10.4,0
2019-12-17 20:00:00,13.4,0,0.7,290,92,14.1,10,0
2019-12-17 21:00:00,13.5,0,0.8,230,86,13.2,10,0
2019-12-17 22:00:00,14.2,0,1.8,270,78,12.6,10.3,0
2019-12-17 23:00:00,13.8,0,1.4,50,73,11.5,10.1,0
2019-12-18 0:00:00,13.6,0,2.1,290,63,9.7,9.2,0
2019-12-18 1:00:00,13.2,0,1.6,230,58,8.8,8.8,0
2019-12-18 2:00:00,12,0,3.4,340,51,7.1,7.8,0
2019-12-18 3:00:00,10.8,0,3.3,320,53,6.8,6.6,0
2019-12-18 4:00:00,9.8,0,2.1,320,56,6.8,5.9,0
2019-12-18 5:00:00,8.5,0,1,200,60,6.6,5.2,0
2019-12-18 6:00:00,7.5,0,1.5,200,63,6.5,4.3,0
2019-12-18 7:00:00,7.6,0,1.8,250,60,6.2,4.1,0
2019-12-18 8:00:00,6.7,0,1,230,63,6.2,3.7,0
2019-12-18 9:00:00,8.8,0,1.3,230,52,5.9,4.5,30
2019-12-18 10:00:00,9.8,0,1.4,160,48,5.8,6.6,68
2019-12-18 11:00:00,11,0,0.7,90,44,5.8,10,137
2019-12-18 12:00:00,12.3,0,1.2,290,38,5.4,13.8,201
2019-12-18 13:00:00,13.6,0,1.2,160,35,5.5,16,178
2019-12-18 14:00:00,14.9,0,1.2,230,31,5.2,16.8,202
2019-12-18 15:00:00,15.2,0,2,290,28,4.8,13.2,171
2019-12-18 16:00:00,14.1,0,1.8,340,29,4.6,10.7,96
2019-12-18 17:00:00,12.3,0,1.6,320,31,4.4,8.6,23
2019-12-18 18:00:00,9,0,0.7,180,41,4.7,6.6,0
2019-12-18 19:00:00,8.1,0,1,160,49,5.3,5.6,0
2019-12-18 20:00:00,6.2,0,0.3,0,62,5.9,4.7,0
2019-12-18 21:00:00,5.7,0,0.4,0,65,6,4.2,0
2019-12-18 22:00:00,5.8,0,0.9,200,64,5.9,4.3,0
2019-12-18 23:00:00,7.1,0,1.7,200,57,5.8,4.4,0
2019-12-19 0:00:00,7.1,0,1.4,200,55,5.6,4.4,0
2019-12-19 1:00:00,6.6,0,1.7,230,56,5.5,4.3,0
2019-12-19 2:00:00,6.2,0,2,230,55,5.2,4.2,0
2019-12-19 3:00:00,6,0,2,250,50,4.7,3.9,0
2019-12-19 4:00:00,5.7,0,1.8,250,46,4.2,3.7,0
2019-12-19 5:00:00,5.7,0,1.8,250,41,3.8,3.4,0
2019-12-19 6:00:00,6,0,1.4,200,35,3.3,3.6,0
2019-12-19 7:00:00,6.1,0,1.8,230,28,2.6,3.3,0
2019-12-19 8:00:00,5.5,0,2.2,270,25,2.3,2,0
2019-12-19 9:00:00,6.4,0,1.1,290,22,2.1,2,6
2019-12-19 10:00:00,6.1,0,3.5,320,21,2,2.9,108
2019-12-19 11:00:00,8.3,0,4.2,320,19,2.1,7.3,216
2019-12-19 12:00:00,9,0,4.8,320,18,2.1,11.6,269
2019-12-19 13:00:00,11,0,3.5,290,18,2.4,14.5,286
2019-12-19 14:00:00,11.5,0,3.7,320,18,2.4,14.6,273
2019-12-19 15:00:00,11.6,0,2.3,320,18,2.5,10.9,231
2019-12-19 16:00:00,10.5,0,1.6,320,20,2.5,8.8,119
2019-12-19 17:00:00,9.1,0,1.7,360,23,2.7,6.9,20
2019-12-19 18:00:00,8.2,0,1.5,290,25,2.7,5.6,0
2019-12-19 19:00:00,7.5,0,3.2,20,22,2.3,4.8,0
2019-12-19 20:00:00,6.6,0,4.1,360,23,2.2,4.2,0
2019-12-19 21:00:00,5.9,0,2.2,340,25,2.3,3.4,0
2019-12-19 22:00:00,5,0,1.5,340,28,2.4,2.9,0
2019-12-19 23:00:00,4.8,0,2,360,29,2.5,2.4,0
2019-12-20 0:00:00,4.4,0,2.4,320,31,2.6,1.7,0
2019-12-20 1:00:00,3.6,0,2.2,290,32,2.5,0.8,0
2019-12-20 2:00:00,2.1,0,1.5,200,36,2.6,0,0
2019-12-20 3:00:00,1.8,0,0.8,180,37,2.6,0,0
2019-12-20 4:00:00,1.6,0,1.4,180,38,2.6,0,0
2019-12-20 5:00:00,0.2,0,1.4,250,48,3,0,0
2019-12-20 6:00:00,0.4,0,2.1,200,51,3.2,0,0
2019-12-20 7:00:00,-0.1,0,1.8,200,53,3.2,0,0
2019-12-20 8:00:00,-0.3,0,1.6,200,55,3.3,0,1
2019-12-20 9:00:00,1.1,0,1.7,230,52,3.5,0,38
2019-12-20 10:00:00,4.1,0,0.9,200,40,3.3,0,132
2019-12-20 11:00:00,6.3,0,1.6,270,44,4.2,5.6,211
2019-12-20 12:00:00,7.5,0,2.1,250,41,4.2,10.6,273
2019-12-20 13:00:00,8.9,0,1.5,320,39,4.4,12.9,287
2019-12-20 14:00:00,8.5,0,2.3,320,37,4.1,12.2,222
2019-12-20 15:00:00,8.5,0,1.5,290,37,4.1,9.3,132
2019-12-20 16:00:00,7.9,0,1.9,340,38,4.1,7.5,38
2019-12-20 17:00:00,7.4,0,1.4,320,41,4.2,5.8,15
2019-12-20 18:00:00,5.6,0,1.2,160,48,4.4,4.2,0
2019-12-20 19:00:00,5.6,0,0.9,20,48,4.4,3.9,0
2019-12-20 20:00:00,4.9,0,0.7,140,53,4.6,3.7,0
2019-12-20 21:00:00,5,0,0.5,250,51,4.4,3.5,0
2019-12-20 22:00:00,5,0,1.2,200,48,4.2,2.7,0
2019-12-20 23:00:00,4.5,0,2,200,47,4,1.8,0
2019-12-21 0:00:00,3.7,0,1.4,180,49,3.9,1.1,0
2019-12-21 1:00:00,2.3,0,1.3,250,57,4.1,0.4,0
2019-12-21 2:00:00,1.2,0,1.6,230,59,3.9,0,0
2019-12-21 3:00:00,1.1,0,1.7,230,65,4.3,0,0
2019-12-21 4:00:00,1,0,1.3,250,66,4.3,0,0
2019-12-21 5:00:00,1.9,0,1.7,230,56,3.9,0,0
2019-12-21 6:00:00,1.6,0,2,230,57,3.9,0,0
2019-12-21 7:00:00,0.3,0,2,200,69,4.3,0,0
2019-12-21 8:00:00,0.5,0,1.1,230,69,4.4,0,0
2019-12-21 9:00:00,1.7,0,0.8,70,65,4.5,0,18
2019-12-21 10:00:00,3.2,0,1.6,230,58,4.5,2.9,59
2019-12-21 11:00:00,5,0,0.7,290,43,3.8,5.5,131
2019-12-21 12:00:00,5.5,0,0.6,200,41,3.7,6.4,96
2019-12-21 13:00:00,5.9,0,1.6,270,40,3.7,6.6,72
2019-12-21 14:00:00,6.3,0,1.5,250,38,3.6,7,70
2019-12-21 15:00:00,6,0,1.3,200,38,3.6,5.8,51
2019-12-21 16:00:00,6.1,0,1.2,230,39,3.7,5.5,19
2019-12-21 17:00:00,5.4,0,0.8,250,42,3.8,4.2,10
2019-12-21 18:00:00,3.2,0,0.9,160,53,4.1,2.3,0
2019-12-21 19:00:00,1.7,0,0.5,160,57,3.9,0.9,0
2019-12-21 20:00:00,0.5,0,0.3,0,67,4.2,0,0
2019-12-21 21:00:00,-0.1,0,0.8,110,67,4.1,0,0
2019-12-21 22:00:00,0.4,0,0.4,0,68,4.3,0,0
2019-12-21 23:00:00,0.7,0,1.6,20,66,4.2,0,0
2019-12-22 0:00:00,-0.1,0,0.7,90,68,4.1,0,0
2019-12-22 1:00:00,0,0,1.1,70,68,4.2,0,0
2019-12-22 2:00:00,0.8,0,0.4,0,64,4.2,0,0
2019-12-22 3:00:00,0.9,0,1.9,230,72,4.7,0,0
2019-12-22 4:00:00,1,0,0.3,0,69,4.5,0,0
2019-12-22 5:00:00,1.9,0,1.4,20,67,4.7,0.3,0
2019-12-22 6:00:00,2.1,0,0.3,0,66,4.7,0.6,0
2019-12-22 7:00:00,1.8,0,0.7,230,69,4.8,0.9,0
2019-12-22 8:00:00,1.9,0,1.4,230,68,4.8,1,0
2019-12-22 9:00:00,3,0,0.1,0,64,4.9,2.2,4
2019-12-22 10:00:00,4,0,0.3,0,62,5,3.6,27
2019-12-22 11:00:00,5.6,0,0.6,290,58,5.3,5,47
