time,Bo0,light,temperature,rainfall,wind_speed,wind_direction,humidity,pressure,ground_tem,floating,dangjin,warehouse
2020-12-05 11:00,596.0253439,3600,4.5,0,1,230,90,7.5,8.2,102,107,76
2020-12-05 12:00,689.6511888,3600,4.7,0.05,1.1,50,85,7.2,5.7,40,30,34
2020-12-05 13:00,714.2187235,3600,5.9,0,0.3,0,78,7.2,8.6,34,15,26
2020-12-05 14:00,668.054732,3600,6.7,0,1.3,360,66,6.4,9.1,248,251,143
2020-12-05 15:00,554.3034475,3600,6.7,0.1,1.1,340,64,6.2,7.8,103,105,72
2020-12-05 16:00,380.7123941,3600,5.6,0,1.9,90,75,6.8,6.4,96,99,64
2020-12-05 17:00,159.1047032,3600,5,0,0.9,70,76,6.6,4.7,25,22,21
2020-12-05 18:00,0,2499,4.6,0.05,0.6,70,79,6.7,4,0,0,0
2020-12-05 19:00,0,0,2.1,0,0.4,0,88,6.2,1.6,0,0,0
2020-12-05 20:00,0,0,2.6,0,0.7,70,89,6.5,2.5,0,0,0
2020-12-05 21:00,0,0,2.2,0,0.1,0,89,6.3,1.8,0,0,0
2020-12-05 22:00,0,0,0.9,0,0.3,0,93,6.1,0.5,0,0,0
2020-12-05 23:00,0,0,1.1,0,0.1,0,95,6.2,0.9,0,0,0
2020-12-06 0:00,0,0,1.5,0,0.4,0,95,6.4,1.6,0,0,0
2020-12-06 1:00,0,0,1.7,0,0.4,0,93,6.4,1.9,0,0,0
2020-12-06 2:00,0,0,1.9,0,0.6,90,91,6.3,2.1,0,0,0
2020-12-06 3:00,0,0,1.5,0,0.7,110,91,6.2,1.3,0,0,0
2020-12-06 4:00,0,0,0.6,0,0.5,50,94,6,0.9,0,0,0
2020-12-06 5:00,0,0,1.3,0,0.1,0,94,6.3,1.7,0,0,0
2020-12-06 6:00,0,0,0.1,0,0.2,0,94,5.8,-0.3,0,0,0
2020-12-06 7:00,0,0,0.1,0,0,0,95,5.8,0.1,0,0,0
2020-12-06 8:00,0,1525,0.7,0,0.1,0,95,6.1,1.3,1,0,0
2020-12-06 9:00,227.7330989,3600,2.8,0,0.7,90,94,7,3.3,15,2,7
2020-12-06 10:00,436.2749113,3600,4.2,0,0.2,0,84,6.9,6.2,114,118,75
2020-12-06 11:00,592.8998055,3600,7.6,0,0.6,140,67,7,11.6,161,178,121
2020-12-06 12:00,686.94038,3600,8.9,0,1.6,320,51,5.8,12.9,417,559,365
2020-12-06 13:00,711.9917498,3600,9.7,0,2.5,230,46,5.6,14.7,444,636,427
2020-12-06 14:00,666.3477629,3600,10.1,0,2.3,270,43,5.3,14.5,409,502,345
2020-12-06 15:00,553.1171959,3600,9.8,0,4,270,45,5.5,11.2,237,268,169
2020-12-06 16:00,380.0120125,3600,8.7,0,3,230,46,5.2,7.5,144,235,163
2020-12-06 17:00,158.8221093,3600,7.1,0,2.8,270,54,5.5,4.8,37,40,46
2020-12-06 18:00,0,2501,4.8,0,0.1,0,64,5.5,2.3,1,0,0
2020-12-06 19:00,0,0,2.8,0,0,0,73,5.5,1,0,0,0
2020-12-06 20:00,0,0,1.4,0,0,0,80,5.4,0,0,0,0
2020-12-06 21:00,0,0,0.4,0,0,0,85,5.4,-0.1,0,0,0
2020-12-06 22:00,0,0,-0.2,0,0.3,0,89,5.4,-0.2,0,0,0
2020-12-06 23:00,0,0,0,0,0.2,0,88,5.4,-0.1,0,0,0
2020-12-07 0:00,0,0,1.1,0,0,0,88,5.8,1.4,0,0,0
2020-12-07 1:00,0,0,2,0,0,0,86,6.1,2.1,0,0,0
2020-12-07 2:00,0,0,2.4,0,0.1,0,82,6,2.4,0,0,0
2020-12-07 3:00,0,0,1,0,0.1,0,84,5.5,0.6,0,0,0
2020-12-07 4:00,0,0,0.5,0,0.2,0,86,5.5,-0.2,0,0,0
2020-12-07 5:00,0,0,0.2,0,0.8,110,88,5.5,-0.1,0,0,0
2020-12-07 6:00,0,0,1.5,0,1.3,70,87,5.9,0.5,0,0,0
2020-12-07 7:00,0,0,2.3,0,0.6,70,85,6.1,1.7,0,0,0
2020-12-07 8:00,0,1475,3.3,0,0.8,20,83,6.4,2.5,0,0,0
2020-12-07 9:00,224.1845788,3600,4.1,0,0.2,0,83,6.8,3.5,23,14,15
2020-12-07 10:00,432.9387691,3600,6.5,0,1.8,50,70,6.8,7.9,144,154,104
2020-12-07 11:00,589.8945893,3600,6.9,0,1.5,360,65,6.4,8.9,192,212,168
2020-12-07 12:00,684.3622193,3600,8,0,1.8,340,55,5.9,11.8,224,245,172
2020-12-07 13:00,709.9077589,3600,7,0,2.8,20,59,5.9,9.3,323,367,229
2020-12-07 14:00,664.7914163,3600,7.2,0,3.3,340,56,5.7,9.5,316,355,240
2020-12-07 15:00,552.0859934,3600,6.2,0,2.2,360,59,5.6,7.9,125,129,91
2020-12-07 16:00,379.4675979,3600,5.4,0,4,320,59,5.3,6.3,80,82,68
2020-12-07 17:00,158.6928372,3600,4.6,0,2.7,340,57,4.8,3.8,25,18,19
2020-12-07 18:00,0,2501,4.4,0,4.8,320,53,4.4,2.2,0,0,0
2020-12-07 19:00,0,0,3.9,0,4.3,340,53,4.3,1.2,0,0,0
2020-12-07 20:00,0,0,3.4,0,2.3,340,54,4.2,1.1,0,0,0
2020-12-07 21:00,0,0,3.5,0,1.7,360,55,4.3,2,0,0,0
2020-12-07 22:00,0,0,3.2,0,1.7,360,58,4.5,1.4,0,0,0
2020-12-07 23:00,0,0,2.9,0,1.8,360,64,4.8,1.8,0,0,0
2020-12-08 0:00,0,0,2.2,0.05,0.6,20,68,4.9,1.8,0,0,0
2020-12-08 1:00,0,0,1.5,0,1,20,67,4.6,-0.3,0,0,0
2020-12-08 2:00,0,0,1.7,0,1.5,360,65,4.5,-0.2,0,0,0
2020-12-08 3:00,0,0,0.8,0,1.3,50,71,4.6,-0.2,0,0,0
2020-12-08 4:00,0,0,1.2,0,1.5,20,69,4.6,0.4,0,0,0
2020-12-08 5:00,0,0,0.1,0,1.7,20,67,4.1,-0.2,0,0,0
2020-12-08 6:00,0,0,-0.8,0,1.8,70,66,3.8,-0.6,0,0,0
2020-12-08 7:00,0,0,-1.7,0,1,50,70,3.8,-1.2,0,0,0
2020-12-08 8:00,0,1425,-1.9,0,0.7,50,72,3.8,-1.3,4,0,1
2020-12-08 9:00,220.732061,3600,0,0,1.4,70,62,3.8,-0.3,76,71,51
2020-12-08 10:00,429.7122129,3600,1.1,0,2,70,57.9,3.8,3.1,64,59,48
2020-12-08 11:00,587.0121811,3600,2.3,0,2.2,50,57.6,4.2,8.1,275,328,132
2020-12-08 12:00,681.91882,3600,3.6,0,2.7,360,55,4.3,11,452,598,336
2020-12-08 13:00,707.9683965,3600,4,0,2.9,360,53,4.3,11.4,476,692,432
2020-12-08 14:00,663.3868066,3600,4.1,0,3.6,290,47,3.8,11.2,532,683,450
2020-12-08 15:00,551.2103962,3600,4.1,0,2.6,340,45,3.7,8.8,464,609,373
2020-12-08 16:00,379.079159,3600,3.9,0,2.4,320,42,3.4,4.6,137,290,214
2020-12-08 17:00,158.7163959,3600,2.1,0,2.7,320,40,2.8,1,21,33,73
2020-12-08 18:00,0,2500,0.8,0,0.9,340,50,3.2,-0.2,1,0,0
2020-12-08 19:00,0,0,-0.3,0,1.2,50,52,3.1,-0.8,0,0,0
2020-12-08 20:00,0,0,-2.2,0,0.6,110,65,3.4,-1.4,0,0,0
2020-12-08 21:00,0,0,-3.7,0,0.3,0,74,3.5,-1.8,0,0,0
2020-12-08 22:00,0,0,-3.4,0,0.9,140,76,3.6,-2.1,0,0,0
2020-12-08 23:00,0,0,-3.5,0,0.6,20,79,3.7,-2.4,0,0,0
2020-12-09 0:00,0,0,-4.5,0,0.1,0,83,3.6,-2.7,0,0,0
2020-12-09 1:00,0,0,-4.5,0,0.9,180,82,3.6,-2.8,0,0,0
2020-12-09 2:00,0,0,-5,0,0.1,0,84,3.6,-3,0,0,0
2020-12-09 3:00,0,0,-5.1,0,0.5,20,86,3.6,-3.1,0,0,0
2020-12-09 4:00,0,0,-5,0,0.5,50,82,3.5,-3.2,0,0,0
2020-12-09 5:00,0,0,-5,0,0.1,0,80,3.4,-3.3,0,0,0
2020-12-09 6:00,0,0,-5.1,0,0.5,50,82,3.4,-3.4,0,0,0
2020-12-09 7:00,0,0,-5.1,0,0.7,90,79,3.3,-3.4,0,0,0
2020-12-09 8:00,0,1377,-4.9,0,0.6,360,78,3.3,-3.3,1,0,0
2020-12-09 9:00,217.3783621,3600,-1.4,0,0.3,0,74,4.1,-0.6,83,89,44
2020-12-09 10:00,426.5979261,3600,1.4,0,0.5,270,62,4.2,1.6,236,311,172
2020-12-09 11:00,584.2549946,3600,4.2,0,1,250,52,4.3,6.2,341,484,305
2020-12-09 12:00,679.6122078,3600,6.2,0,1,140,36,3.4,8.2,424,593,394
2020-12-09 13:00,706.1752084,3600,6.7,0,1.2,20,35,3.4,9.2,427,597,404
2020-12-09 14:00,662.1349402,3600,6.4,0,1.8,20,38,3.6,7.1,261,299,216
2020-12-09 15:00,550.4908484,3600,6.3,0,1.3,360,40,3.8,6.2,105,107,75
2020-12-09 16:00,378.8465933,3600,5.9,0,1.4,50,43,4,5.2,101,106,74
2020-12-09 17:00,158.8921899,3600,5.1,0,1.3,70,49,4.3,3.1,30,19,24
2020-12-09 18:00,0,2496,3.1,0,0.4,0,57,4.3,1.2,1,0,0
2020-12-09 19:00,0,0,3,0,0.1,0,62,4.7,2.1,0,0,0
2020-12-09 20:00,0,0,2.9,0,0,0,63,4.8,2.1,0,0,0
2020-12-09 21:00,0,0,2.9,0,0.8,50,61,4.6,1.9,0,0,0
2020-12-09 22:00,0,0,3.1,0,0.6,90,59,4.5,1.9,0,0,0
2020-12-09 23:00,0,0,2.3,0,0.1,0,70,5,1.9,0,0,0
2020-12-10 0:00,0,0,2.4,0,0.4,0,69,5,1.9,0,0,0
2020-12-10 1:00,0,0,2.4,0,0.3,0,68,4.9,1.9,0,0,0
2020-12-10 2:00,0,0,2.4,0,0.2,0,69,5,1.9,0,0,0
2020-12-10 3:00,0,0,1.9,0,0,0,76,5.4,1.9,0,0,0
2020-12-10 4:00,0,0,2,0,0,0,77,5.4,2.1,0,0,0
2020-12-10 5:00,0,0,2.3,0,0.9,230,74,5.4,2.4,0,0,0
2020-12-10 6:00,0,0,2.7,0.05,0,0,76,5.6,2.7,0,0,0
2020-12-10 7:00,0,0,2.9,0,0.2,0,79,6,2.8,0,0,0
2020-12-10 8:00,0,1330,3,0,1.1,180,83,6.2,2.9,0,0,0
2020-12-10 9:00,214.1262605,3600,2.8,0.4,0.5,340,88,6.6,3.6,12,5,5
2020-12-10 10:00,423.5985349,3600,4.2,0,0.9,320,87,7.2,5.1,47,45,32
2020-12-10 11:00,581.6253687,3600,6.2,0,0.7,250,81,7.6,8.2,52,49,37
2020-12-10 12:00,677.4443182,3600,7.6,0,2.2,230,69,7.2,10.5,132,134,88
2020-12-10 13:00,704.5296381,3600,8.2,0,1.6,200,64,6.9,11.6,320,376,261
2020-12-10 14:00,661.0367134,3600,8.5,0,1.8,230,66,7.3,10.8,191,214,155
2020-12-10 15:00,549.9276812,3600,8.9,0,2.8,230,66,7.5,10.6,193,227,158
2020-12-10 16:00,378.7696876,3600,8.7,0,2.1,200,69,7.7,8.5,41,33,29
2020-12-10 17:00,159.2195191,3600,7.9,0,1.9,180,71,7.5,6.3,6,0,4
2020-12-10 18:00,0,2490,6.7,0,1.4,180,77,7.5,4.7,0,0,0
2020-12-10 19:00,0,0,5.8,0,0.4,0,82,7.5,5,0,0,0
2020-12-10 20:00,0,0,4.8,0,0.3,0,87,7.5,2.6,0,0,0
2020-12-10 21:00,0,0,3.2,0,0,0,92,7.1,1.4,0,0,0
2020-12-10 22:00,0,0,3.5,0,0,0,93,7.3,2.3,0,0,0
2020-12-10 23:00,0,0,3.5,0,0.2,0,93,7.3,3.4,0,0,0
2020-12-11 0:00,0,0,3.3,0,0,0,93,7.2,2.7,0,0,0
2020-12-11 1:00,0,0,3.8,0,0.4,0,93,7.4,2.9,0,0,0
2020-12-11 2:00,0,0,3.1,0,0.1,0,94,7.2,2.1,0,0,0
2020-12-11 3:00,0,0,2.5,0,0.6,90,94,6.9,1.7,0,0,0
2020-12-11 4:00,0,0,3,0,0.5,340,96,7.3,2.8,0,0,0
2020-12-11 5:00,0,0,2.9,0,0.1,0,96,7.2,2.3,0,0,0
2020-12-11 6:00,0,0,2.7,0,0.1,0,96,7.1,2.2,0,0,0
2020-12-11 7:00,0,0,2.8,0,0.1,0,97,7.2,2.1,0,0,0
2020-12-11 8:00,0,1284,2.7,0,0,0,98,7.3,1.9,0,0,0
2020-12-11 9:00,210.9784925,3600,4.3,0,0.5,140,98,8.1,4.5,28,17,16
2020-12-11 10:00,420.7166052,3600,5.9,0,0.4,0,91,8.4,8,135,151,96
2020-12-11 11:00,579.1255644,3600,7.8,0,1.4,200,75,7.9,10.4,291,347,234
2020-12-11 12:00,675.4169941,3600,9.8,0,2.1,230,53,6.4,13.8,304,348,263
2020-12-11 13:00,703.0330251,3600,10.6,0,2.5,270,52,6.6,14.5,346,420,285
2020-12-11 14:00,660.0929116,3600,11.3,0,1.9,270,44,5.9,14.5,338,413,271
2020-12-11 15:00,549.5211128,3600,10.7,0,2.7,320,41,5.3,12.2,252,295,181
2020-12-11 16:00,378.8481182,3600,9.3,0,2.8,320,48,5.6,8.3,119,141,99
2020-12-11 17:00,159.6975807,3600,7.9,0,0.8,290,56,6,6,26,18,19
2020-12-11 18:00,0,2483,6.8,0,1,230,62,6.1,4.6,0,0,0
2020-12-11 19:00,0,0,6.7,0,0.6,180,64,6.2,5.2,0,0,0
2020-12-11 20:00,0,0,5.3,0,0.1,0,71,6.3,3.7,0,0,0
2020-12-11 21:00,0,0,3.9,0,0,0,79,6.3,2.6,0,0,0
2020-12-11 22:00,0,0,4.4,0,0.3,0,78,6.5,3.8,0,0,0
2020-12-11 23:00,0,0,4.8,0,0.3,0,77,6.6,3.5,0,0,0
2020-12-12 0:00,0,0,6.3,0,2.3,320,75,7.1,3.9,0,0,0
2020-12-12 1:00,0,0,5.8,0,2.6,290,71,6.5,3.2,0,0,0
2020-12-12 2:00,0,0,4.6,0,1.6,290,63,5.4,2.2,0,0,0
2020-12-12 3:00,0,0,4.7,0,3.2,320,50,4.3,1.3,0,0,0
2020-12-12 4:00,0,0,4.5,0,1.4,360,47,4,1.4,0,0,0
2020-12-12 5:00,0,0,3.3,0,1,70,53,4.1,0.5,0,0,0
2020-12-12 6:00,0,0,-0.1,0,0.2,0,72,4.4,-0.2,0,0,0
2020-12-12 7:00,0,0,-0.7,0,0.3,0,80,4.6,-0.5,0,0,0
2020-12-12 8:00,0,1239,-1.3,0,0.8,70,82,4.6,-0.7,1,0,0
2020-12-12 9:00,207.9377496,3600,1.5,0,0.4,0,76,5.2,-0.1,65,68,36
2020-12-12 10:00,417.9546389,3600,5.2,0,1.4,50,53,4.7,6.6,219,278,157
2020-12-12 11:00,576.7577621,3600,7,0,2.7,360,39,3.9,10.4,333,456,293
2020-12-12 12:00,673.5319835,3600,6.9,0,3.8,360,30,3,11.7,406,560,378
2020-12-12 13:00,701.6866036,3600,7.3,0,3,20,34,3.5,12.4,434,613,410
2020-12-12 14:00,659.3042084,3600,7.1,0,2.8,360,33,3.3,12.2,483,609,404
2020-12-12 15:00,549.2712479,3600,6.9,0,2.3,360,34,3.4,9.6,411,530,323
2020-12-12 16:00,379.0814515,3600,6.2,0,1.9,360,35,3.3,6,141,252,181
2020-12-12 17:00,160.3254698,3600,4.6,0,1.2,50,38,3.2,2.8,36,42,54
2020-12-12 18:00,0,2473,1.8,0,0,0,53,3.7,0.6,0,0,0
2020-12-12 19:00,0,0,0.3,0,0,0,60,3.8,-0.3,0,0,0
2020-12-12 20:00,0,0,-0.5,0,0.1,0,63,3.7,-0.7,0,0,0
2020-12-12 21:00,0,0,-1.4,0,0.1,0,67,3.7,-1,0,0,0
2020-12-12 22:00,0,0,-2.2,0,0.6,110,73,3.8,-1.3,0,0,0
2020-12-12 23:00,0,0,-2.4,0,0.3,0,76,3.9,-1.5,0,0,0
2020-12-13 0:00,0,0,-2.8,0,0,0,77,3.8,-1.8,0,0,0
2020-12-13 1:00,0,0,-2.6,0,0.5,20,79,4,-1.9,0,0,0
2020-12-13 2:00,0,0,-3,0,0.2,0,81,4,-2,0,0,0
2020-12-13 3:00,0,0,-2.7,0,0.2,0,81,4.1,-1.7,0,0,0
2020-12-13 4:00,0,0,-1.7,0,0.1,0,79,4.3,-1.2,0,0,0
2020-12-13 5:00,0,0,-2.3,0,0.4,0,80,4.2,-1.6,0,0,0
2020-12-13 6:00,0,0,-0.7,0.05,0.3,0,80,4.6,-0.6,0,0,0
2020-12-13 7:00,0,0,0.8,0,1.1,200,80,5.2,-0.4,0,0,0
2020-12-13 8:00,0,1196,0.8,0,2.5,180,89,5.8,-0.2,0,0,0
2020-12-13 9:00,205.006675,3600,1.3,1.7,3.4,160,91,6.1,-0.2,3,0,1
2020-12-13 10:00,415.3150718,3600,1.9,0,1.6,200,91,6.3,-0.1,39,30,27
2020-12-13 11:00,574.524059,3600,3.1,0,0.7,230,92,7,2.7,28,17,19
2020-12-13 12:00,671.7909372,3600,3.4,5.2,0.5,90,95,7.4,3.4,32,16,20
2020-12-13 13:00,700.4915004,3600,5.8,0,2.1,230,96,8.8,7.9,128,130,89
2020-12-13 14:00,658.6711648,3600,3,0,6.4,340,82,6.2,4.2,60,50,55
2020-12-13 15:00,549.1780778,3600,3,0.1,5.1,340,72,5.5,5.5,181,197,114
2020-12-13 16:00,379.4691444,3600,2.5,0,5.5,340,66,4.8,3.3,106,131,96
2020-12-13 17:00,161.1021806,3600,1.4,0,6.9,320,59,4,0.5,31,28,27
2020-12-13 18:00,0,2461,0.4,0,6.6,320,55,3.5,-0.2,0,0,0
2020-12-13 19:00,0,0,-0.4,0,4.7,340,47,2.8,-0.4,0,0,0
2020-12-13 20:00,0,0,-0.9,0,4.1,340,50,2.9,-1.1,0,0,0
2020-12-13 21:00,0,0,-1.5,0,3.2,340,50,2.8,-1.5,0,0,0
2020-12-13 22:00,0,0,-2.3,0,4.8,340,48,2.5,-2.2,0,0,0
2020-12-13 23:00,0,0,-2.3,0,4.7,340,55,2.8,-2.2,0,0,0
2020-12-14 0:00,0,0,-2.8,0,4.6,320,49,2.4,-2.5,0,0,0
2020-12-14 1:00,0,0,-3,0,4.2,340,54,2.6,-2.3,0,0,0
2020-12-14 2:00,0,0,-3.2,0,4.9,320,52,2.5,-2.7,0,0,0
2020-12-14 3:00,0,0,-3.3,0,5,340,49,2.3,-2.5,0,0,0
2020-12-14 4:00,0,0,-3.6,0,4.9,320,51,2.4,-2.5,0,0,0
2020-12-14 5:00,0,0,-4.1,0,5.5,340,50,2.3,-3.2,0,0,0
2020-12-14 6:00,0,0,-4.5,0,4.7,340,51,2.2,-3.8,0,0,0
2020-12-14 7:00,0,0,-4.7,0,4.4,340,53,2.3,-3.9,0,0,0
2020-12-14 8:00,0,1154,-5.1,0,3.7,340,56,2.3,-3.6,1,0,0
2020-12-14 9:00,202.1878603,3600,-4.6,0,3.7,340,49,2.1,-1.8,81,84,42
2020-12-14 10:00,412.8002697,3600,-4,0,3.8,360,42,1.9,-0.3,267,331,174
2020-12-14 11:00,572.4264664,3600,-3.6,0,3.9,360,39,1.8,0.5,388,501,332
2020-12-14 12:00,670.1954068,3600,-3.1,0,4.2,360,42,2,2.6,467,640,443
2020-12-14 13:00,699.4487338,3600,-3.1,0,4.6,360,35,1.7,3.1,498,727,492
2020-12-14 14:00,658.1942279,3600,-2.9,0,4.6,340,38,1.9,3,557,717,444
2020-12-14 15:00,549.24148,3600,-3.7,0,4,340,47,2.2,0.1,428,566,345
2020-12-14 16:00,380.010545,3600,-3.7,0,4,360,49,2.3,-0.2,147,220,178
2020-12-14 17:00,162.0266081,3600,-4,0,3.2,360,53,2.4,-0.5,27,22,26
2020-12-14 18:00,0,2448,-4.2,0.05,2.5,340,62,2.8,-1.1,0,0,0
2020-12-14 19:00,0,0,-3.5,0,2.1,340,54,2.6,-1.3,0,0,0
2020-12-14 20:00,0,0,-3.3,0,2.6,340,54,2.6,-1.3,0,0,0
2020-12-14 21:00,0,0,-3.3,0,2.9,340,56,2.7,-1.5,0,0,0
2020-12-14 22:00,0,0,-3.3,0,3.5,340,58,2.8,-1.7,0,0,0
2020-12-14 23:00,0,0,-3.7,0,2.9,20,62,2.9,-1.8,0,0,0
2020-12-15 0:00,0,0,-4.3,0,3.8,360,59,2.6,-2.4,0,0,0
2020-12-15 1:00,0,0,-5.2,0,2.9,20,61,2.5,-2.8,0,0,0
2020-12-15 2:00,0,0,-5.2,0,2.4,20,61,2.5,-3,0,0,0
2020-12-15 3:00,0,0,-5.2,0,4.2,360,56,2.3,-2.9,0,0,0
2020-12-15 4:00,0,0,-5.8,0,3.5,360,57,2.3,-4,0,0,0
2020-12-15 5:00,0,0,-6.8,0,1.7,50,56,2.1,-4.5,0,0,0
2020-12-15 6:00,0,0,-6.4,0,2.4,20,57,2.2,-4.2,0,0,0
2020-12-15 7:00,0,0,-6.1,0,2.4,20,58,2.3,-3.6,0,0,0
2020-12-15 8:00,0,1114,-5.7,0,3.2,20,55,2.2,-3.5,1,0,0
2020-12-15 9:00,199.4838427,3600,-5,0,3.4,360,52,2.2,-1.7,82,89,39
2020-12-15 10:00,410.4125259,3600,-4.1,0,3.2,20,50,2.3,-0.3,204,262,150
2020-12-15 11:00,570.4669069,3600,-3.8,0,3.7,20,47,2.2,-0.1,316,438,262
2020-12-15 12:00,668.7468428,3600,-3.3,0,3.2,20,45,2.2,1.4,432,606,404
2020-12-15 13:00,698.5592119,3600,-2.9,0,3.2,360,48,2.4,2.7,492,700,416
2020-12-15 14:00,657.8737308,3600,-2,0,3.4,340,47,2.5,3.6,565,722,434
2020-12-15 15:00,549.4612187,3600,-2.1,0,2.6,20,48,2.5,1.4,450,585,341
2020-12-15 16:00,380.7048933,3600,-2.2,0,2.1,360,52,2.7,-0.2,173,320,218
2020-12-15 17:00,163.0975491,3600,-3.3,0,2.1,360,59,2.8,-0.7,47,64,74
2020-12-15 18:00,0,2432,-3.5,0,1.6,20,61,2.9,-1.1,1,0,1
2020-12-15 19:00,0,0,-3.5,0,1.3,50,63,3,-1.1,0,0,0
2020-12-15 20:00,0,0,-3.6,0,1.3,110,70,3.3,-1.2,0,0,0
2020-12-15 21:00,0,0,-2.6,0.05,1.4,20,64,3.2,-1.2,0,0,0
2020-12-15 22:00,0,0,-2.3,0,3.2,360,60,3.1,-1.3,0,0,0
2020-12-15 23:00,0,0,-2.6,0,3.5,360,62,3.1,-1.5,0,0,0
2020-12-16 0:00,0,0,-3.6,0.05,2.7,20,67,3.1,-1.7,0,0,0
2020-12-16 1:00,0,0,-4.5,0,2.7,20,66,2.9,-2.1,0,0,0
2020-12-16 2:00,0,0,-5.4,0,1.8,20,67,2.8,-2.6,0,0,0
2020-12-16 3:00,0,0,-5.7,0.05,1.6,50,65,2.6,-2.6,0,0,0
2020-12-16 4:00,0,0,-6.2,0,2.2,50,67,2.6,-3.3,0,0,0
2020-12-16 5:00,0,0,-6.8,0,1.4,70,68,2.5,-3.3,0,0,0
2020-12-16 6:00,0,0,-6.1,0.05,1.5,50,66,2.6,-2.9,0,0,0
2020-12-16 7:00,0,0,-5.2,0,2.4,20,66,2.8,-2.6,0,0,0
2020-12-16 8:00,0,1075,-5.2,0,3,20,69,2.9,-2.6,0,0,0
2020-12-16 9:00,196.8971015,3600,-4.1,0.05,3.7,360,65,2.9,-1.2,12,0,5
2020-12-16 10:00,408.1540586,3600,-3.6,0,4.6,340,57,2.7,-0.5,95,99,63
2020-12-16 11:00,568.6472127,3600,-3.1,0,4.2,340,53,2.6,0,311,429,252
2020-12-16 12:00,667.4465924,3600,-2.3,0.05,5,340,48,2.5,1.6,461,660,434
2020-12-16 13:00,697.8237317,3600,-1.6,0,4.7,340,45,2.4,3.4,493,728,468
2020-12-16 14:00,657.709892,3600,-1.5,0,4.7,340,44,2.4,3.3,564,725,446
2020-12-16 15:00,549.8369449,3600,-1.6,0,5,320,48,2.6,0.6,485,641,396
2020-12-16 16:00,381.5513225,3600,-1.9,0,4.4,320,50,2.7,-0.2,158,283,186
2020-12-16 17:00,164.3137037,3600,-2.3,0,4.2,320,52,2.7,-0.3,41,50,57
2020-12-16 18:00,0,2415,-2.7,0,4.4,320,53,2.7,-1.1,0,0,0
2020-12-16 19:00,0,0,-3,0,1.6,360,57,2.8,-1.3,0,0,0
2020-12-16 20:00,0,0,-3,0,1.3,20,56,2.8,-1.3,0,0,0
2020-12-16 21:00,0,0,-3.2,0,2.5,340,53,2.6,-1.6,0,0,0
2020-12-16 22:00,0,0,-3.7,0,2.7,340,51,2.4,-2.6,0,0,0
2020-12-16 23:00,0,0,-4,0,2,340,54,2.5,-2.6,0,0,0
2020-12-17 0:00,0,0,-4.3,0,2,340,54,2.4,-3.4,0,0,0
2020-12-17 1:00,0,0,-5.6,0,0.9,70,60,2.4,-3.7,0,0,0
2020-12-17 2:00,0,0,-6.3,0,1.4,70,67,2.6,-4,0,0,0
2020-12-17 3:00,0,0,-6.3,0,1.3,70,69,2.6,-4.2,0,0,0
2020-12-17 4:00,0,0,-7.4,0,1.5,70,71,2.5,-4.7,0,0,0
2020-12-17 5:00,0,0,-8,0,0.7,20,72,2.4,-4.8,0,0,0
2020-12-17 6:00,0,0,-7.9,0,0.9,50,68,2.3,-5.1,0,0,0
2020-12-17 7:00,0,0,-8,0,0.9,20,66,2.2,-5.3,0,0,0
2020-12-17 8:00,0,1038,-7.9,0,1.2,50,61,2.1,-5.2,1,0,0
2020-12-17 9:00,194.4300551,3600,-5.7,0,0.8,50,51,2,-2.7,84,99,40
2020-12-17 10:00,406.0270073,3600,-3.3,0,1.7,70,49,2.3,-0.3,260,336,168
2020-12-17 11:00,566.9691222,3600,-1.9,0,1.1,110,49,2.6,1.7,383,522,309
2020-12-17 12:00,666.2958981,3600,-0.3,0,2,70,51,3,3.7,456,643,412
2020-12-17 13:00,697.2429781,3600,0.9,0,2.1,20,46,3,5.6,464,676,450
2020-12-17 14:00,657.7028148,3600,2.1,0,2.4,340,44,3.1,5.9,523,664,450
2020-12-17 15:00,550.3681966,3600,2,0,1.8,360,46,3.2,3.6,452,592,364
2020-12-17 16:00,382.5488598,3600,1.9,0,2.2,340,47,3.3,0.1,147,290,209
2020-12-17 17:00,165.6736776,3600,0.6,0,1.2,320,50,3.2,-0.2,35,48,67
2020-12-17 18:00,0,2395,-2.1,0,0,0,63,3.3,-0.9,0,0,0
2020-12-17 19:00,0,0,-3.4,0,1,90,70,3.3,-1.5,0,0,0
2020-12-17 20:00,0,0,-3.7,0,0.6,50,71,3.3,-2,0,0,0
2020-12-17 21:00,0,0,-4.6,0,0.1,0,78,3.4,-2.4,0,0,0
2020-12-17 22:00,0,0,-3.8,0,0.5,160,73,3.4,-1.7,0,0,0
2020-12-17 23:00,0,0,-2.9,0,0.4,0,74,3.7,-1.1,0,0,0
2020-12-18 0:00,0,0,-2,0,0.5,360,76,4,-1,0,0,0
2020-12-18 1:00,0,0,-0.3,0,1.9,230,75,4.5,-0.8,0,0,0
2020-12-18 2:00,0,0,-0.4,0,1.5,270,79,4.7,-0.8,0,0,0
2020-12-18 3:00,0,0,0.2,0,1.4,200,78,4.9,-0.8,0,0,0
2020-12-18 4:00,0,0,-0.6,0,0.2,0,83,4.9,-0.8,0,0,0
2020-12-18 5:00,0,0,0.2,0,1,230,82,5.1,-0.6,0,0,0
2020-12-18 6:00,0,0,0.1,0,0.8,200,82,5,-0.6,0,0,0
